aoi,year,mean_vpd,mean_vpd_anom,cropland,cropland_mosaics,forest,forest_savannas,grassland,urban_built,min_vpd,min_vpd_anom,max_vpd,max_vpd_anom,population,peak_season,season_length,size,total_ba,n_fires,mx_grw,dur,fsr,log_size,log_n_fires,log_mx_grw_km2,log_tba,log_dur,log_fsr_km2_dy,decade,n,koppen_mode,REGION_WB,INCOME_GRP,ECONOMY,SUBREGION
bhutan,2004,74.11169546498994,6.682760823220048,115.16873713082109,147.7520359904412,27473.570917831425,29556.176395309496,5468.057412691475,19.505705821384804,64.82012799562013,-1.906110276978208,87.07494545876852,18.710126834285905,6061.924842160328,112.5629312397063,110.0727693892022,0.9333092408358546,31.732514188419056,34,0.6566030006715784,3.4411764705882355,0.3247696890094105,0.5114388883617951,3.5553480614894135,0.4380416609640757,17.388922204301032,1.229567857002782,0.2712108215407262,00s,18,Temperate,South Asia,4. Lower middle income,7. Least developed region,Southern Asia
bhutan,2005,65.701178339458,-1.194237293759488,115.5983555757353,145.0821324064951,27544.065573312728,29652.362678886395,5445.908069518743,19.505705821384804,53.6711827359375,-7.635795223598314,74.54594528456839,3.2607216033048267,6166.308989909526,104.80680107569188,50.80729782719439,2.450348511418128,51.45731873978068,21,1.1244025744101205,5.0476190476190474,0.4448123604250137,0.9542001383800504,3.091042453358316,0.6353235684442199,20.03820290598106,1.566251346407162,0.33920746038093125,00s,18,Temperate,South Asia,4. Lower middle income,7. Least developed region,Southern Asia
bhutan,2006,66.47733117103968,-0.5832842531376762,120.48218297738973,146.82146966366423,27591.587684670452,29719.211513323477,5482.258744064824,19.755269790134804,61.50784730114224,-5.62850992525985,73.36080580003487,2.450272084014235,6270.913724982065,63.9682916408058,49.55620777560895,1.31042591052906,47.17533277904616,36,0.6439760198894325,3.4166666666666665,0.32111252814225044,0.5692193277273856,3.610917912644224,0.4016778003288518,20.49189579818588,1.2891867081809685,0.25396796817074985,00s,18,Temperate,South Asia,4. Lower middle income,7. Least developed region,Southern Asia
bhutan,2007,75.4928370565155,7.830729317882062,119.4975060295956,143.97925549865198,27627.646788680137,29806.032295901412,5638.942764670522,20.0048335557598,71.04656535408252,2.47276256522136,81.39891415251635,13.012084097187085,6384.58368356181,120.65707668522928,18.507354457352537,4.443561161676256,168.85532414369774,38,1.3331433394202288,2.763157894736842,0.5009173119622407,0.5485625704784353,3.6635616461296463,0.4104675038780411,20.84537767818054,1.0938379668509963,0.29100226128374523,00s,18,Temperate,South Asia,4. Lower middle income,7. Least developed region,Southern Asia
bhutan,2008,68.46737273021377,1.091096299491502,123.02291372751225,144.97670325790443,27652.717588754524,29806.37683178186,5704.321563585472,20.0048335557598,60.97822913123907,-0.9134246086718484,74.74593947789735,4.099080472165309,6469.6338578465175,93.04611692259633,87.55031483751182,1.0782536627150556,34.50411720688178,32,0.5701871009437685,3.125,0.3289015466932361,0.5372072749980427,3.49650756146648,0.385257187338758,17.190632799937365,1.168607994765522,0.27021723487862237,00s,18,Temperate,South Asia,4. Lower middle income,7. Least developed region,Southern Asia
bhutan,2009,72.10990161840218,4.573114283581224,128.5692172754289,147.87175639877455,27674.20723018805,29850.502464568508,5691.298482776341,20.0048335557598,61.49321034251065,0.08445388258911159,82.82287579530656,12.948306111106504,6658.301886139627,52.58541335203516,23.43604568619748,0.5431597457934879,22.26954957753301,41,0.5497356267348814,2.926829268292683,0.30603876399405305,0.3666340417482997,3.737669618283368,0.37048457467980817,15.031995711680288,1.095555999256968,0.2513866498513293,00s,18,Temperate,South Asia,4. Lower middle income,7. Least developed region,Southern Asia
bhutan,2010,76.02300686016709,8.600729151977175,129.7526113090073,147.70848891789217,27614.946826939205,29840.812215883034,5700.815851238109,20.0048335557598,63.06984595731271,1.0566855521729397,84.59752926147442,14.312653980472996,6715.842426294068,74.92441007478189,52.03284154428293,1.8928281596021883,143.8549401297663,76,0.7315341629445747,3.1052631578947367,0.3293709469659867,0.5391368393679086,4.343805421853684,0.4102364393778497,40.974399791961055,1.1463279608070718,0.26197577628394,00s,18,Temperate,South Asia,4. Lower middle income,7. Least developed region,Southern Asia
bhutan,2011,67.28211711225958,0.08803120670919352,130.00211080900732,147.45202882990196,27571.32519021783,29833.326870170713,5734.703921093619,20.0048335557598,62.360700035669566,-2.2455019037585746,72.55404973828507,1.6040410282784885,6898.805153857908,106.18557111906831,96.11249546644852,1.3746441117866892,79.72935848362798,58,0.7216972636691916,3.2241379310344827,0.3641483615984181,0.5828537221224647,4.07753744390572,0.4300071185332826,33.80551588310295,1.200448683714817,0.2854040018731696,00s,18,Temperate,South Asia,4. Lower middle income,7. Least developed region,Southern Asia
bhutan,2012,68.7149650355451,1.186093437632206,126.03622780557596,144.4844025452206,27525.498062715375,29815.67389677708,5799.341797493065,20.0048335557598,57.49995437615615,-3.975993562890396,78.50820192283766,6.678777032127483,6985.100479931266,87.08990683269667,55.16912344908999,2.2336581529399204,216.66484083517227,97,1.0998490786427766,3.711340206185567,0.4102685764602346,0.6628058315688663,4.584967478670572,0.5044216389284943,64.29216566218004,1.2675358310876743,0.3069299449347941,10s,18,Temperate,South Asia,4. Lower middle income,7. Least developed region,Southern Asia
nicaragua,2003,97.63271026398928,2.2156857795028775,3592.7658423863377,4357.569705886342,34838.3169270643,60510.1148909007,5527.549017184923,185.3296110089461,87.50270721350908,-1.0892051570646677,104.23777896991946,5.700586603833788,42563.762429513554,90.34099280191964,53.21573932461627,1.6906812908959408,3393.197350828153,2007,1.8491448941850903,3.637269556552068,0.8483882713370556,0.6085525180403298,7.60489448081162,0.7732697746847894,1221.364903706942,1.2487873887820182,0.5457225463275448,00s,18,Equatorial,Latin America & Caribbean,4. Lower middle income,6. Developing region,Central America
nicaragua,2013,101.08337488297728,6.273893850302068,3444.6847727343775,4141.747639140629,25609.03693959735,64336.60519526991,4544.257378732291,193.29858416519608,93.01597119224688,2.553770148071009,108.28071921206448,10.494860116198751,51116.77043463399,103.6199580635845,68.74751733030571,1.3212014467406386,2434.974266342997,1843,1.4796656459920543,3.511665762344004,0.7367026398453239,0.537877168072702,7.519692404116539,0.708030185564335,991.30762075799,1.2055868242904568,0.5074627250042111,10s,18,Equatorial,Latin America & Caribbean,4. Lower middle income,6. Developing region,Central America
nicaragua,2014,100.94698055055908,6.54275335640478,3539.884918276719,4254.608454486709,24757.21022178191,63715.321085193216,4759.018746373285,195.29086324332107,93.53481509531876,2.7136643980911708,107.03090101367108,11.195643072780246,52110.34113660751,112.38837583572716,65.77447803407314,1.5447110411984706,3036.9019069961932,1966,1.497806551519011,3.627670396744659,0.7573579551270857,0.5551175202748385,7.584264818389059,0.7226514998029555,1091.3610448603326,1.214005673459918,0.5202053984102323,10s,18,Equatorial,Latin America & Caribbean,4. Lower middle income,6. Developing region,Central America
nicaragua,2015,99.92765803766468,5.089586642403077,3526.3564969382383,4296.866076038853,24186.37683502352,63677.557193854904,4871.940891945896,196.28699085269608,93.79006384970604,2.678898040329452,105.0322986244789,8.430798629738327,53172.75408517703,145.3106402107347,103.48649224204256,1.031168698440812,1179.6569910162889,1144,1.32998310867847,3.2683566433566433,0.7481883396393398,0.5025015572263606,7.0431599159883405,0.700490676080059,574.8617814669565,1.1841962714978571,0.5181763945571055,10s,18,Equatorial,Latin America & Caribbean,4. Lower middle income,6. Developing region,Central America
nicaragua,2016,106.64104824316884,14.362356373224497,3465.606764070284,4308.825774477887,23954.995335550604,63663.29805463517,5062.703039581862,196.78507408707108,96.99516341106798,7.460824471162444,114.0126233778984,20.309505226138764,54212.81096724592,113.54582901853054,65.29403451244997,1.3585725619563664,2253.871880285612,1659,1.41734243959846,3.5027124773960217,0.7049037338914785,0.5509327043043597,7.414572881350589,0.6913304903357559,913.9973564409328,1.2083230258397064,0.49056324671022256,10s,18,Equatorial,Latin America & Caribbean,4. Lower middle income,6. Developing region,Central America
nicaragua,2017,87.99605681607008,-7.562089894495459,3262.277335416301,4059.7046055100545,23227.700635398447,65820.10505265507,5113.97391182322,198.03024188394605,66.00070055855345,-22.56248049621145,98.88349409714552,4.554066780972015,55366.19701445608,115.54047219367664,104.75090636817912,1.402631070947847,880.8523125552477,628,1.860147293123459,3.828025477707006,0.9245578729530266,0.6265594932052018,6.444131256700441,0.8590450068554153,393.47936173286666,1.2876906286177878,0.6033756826403405,10s,18,Equatorial,Latin America & Caribbean,4. Lower middle income,6. Developing region,Central America
nicaragua,2018,92.72243224953628,-1.7555815021686452,3230.2268004090697,4087.420242455947,22205.073129543092,65312.23220874533,6325.6515055922155,200.02249543082104,86.03422147888683,-10.11960266618981,98.32804723686104,5.1705730344564005,56512.44270066941,111.60262175062036,77.21821156614762,1.5117781146030809,2270.6907281338276,1502,1.5580618217592597,3.6970705725699062,0.7666154462175075,0.5770538779889284,7.315218389752975,0.7360871027544575,866.7349247393704,1.2377748462463618,0.5212244221425716,10s,18,Equatorial,Latin America & Caribbean,4. Lower middle income,6. Developing region,Central America
nicaragua,2019,100.693041749503,6.2670123877545985,3437.2185704453436,4280.389030083217,20844.92688653493,64011.27501615202,7529.275343506682,202.51283333707107,85.1490920438568,-4.368677529181175,110.30052980178893,15.260059396706186,57730.36495469129,118.21676058925893,82.22336755763466,1.381607710935249,2047.5426276060389,1482,1.4753800581658931,3.624831309041835,0.7428658342263541,0.5672967541194874,7.301822342137932,0.7210432530553268,840.7337896050805,1.227330216110251,0.5115383004285585,10s,18,Equatorial,Latin America & Caribbean,4. Lower middle income,6. Developing region,Central America
nicaragua,2020,104.2842612753812,10.726886651870082,3848.502488978615,4637.962361931745,19801.014148995713,64959.64279652202,8310.043051706312,205.25217929019607,96.33506123751322,2.506979288291416,114.28886995487392,19.080393827511124,59015.36386067944,108.34486599355716,46.386530622198066,1.2111428527863546,2923.69884662626,2414,1.2053431302978408,3.2584921292460645,0.6564102374371171,0.5007920565408929,7.789454566086673,0.6266378141991644,1208.9120244897151,1.154118438145838,0.46175505190678906,10s,18,Equatorial,Latin America & Caribbean,4. Lower middle income,6. Developing region,Central America
nicaragua,2004,89.40208484542481,-5.909667918415432,3472.178173489464,4203.11126325509,34214.975390548505,60229.782153489046,5499.01714241458,185.3296110089461,73.75378908208597,-14.94425475366496,101.97009477526376,0.9083306159515566,43261.06619716553,124.14790675289484,102.60843144396335,1.3622712111174973,1126.5982915941702,827,2.1151795993907405,3.5804111245465537,1.057189232733232,0.6216996173035999,6.71901315438526,0.9161798458428276,514.1455835100771,1.2770358617004398,0.6543648106755882,00s,18,Equatorial,Latin America & Caribbean,4. Lower middle income,6. Developing region,Central America
nicaragua,2005,99.45060851820294,3.973338101900063,3383.302019631806,4087.835765084932,33104.89833908758,60501.943530354656,5301.690862747736,186.07673175894607,87.9651656200364,-0.4016248189873108,108.15077997622733,8.823059526439248,44042.24516740685,84.00474805773133,48.49755832087267,1.5061148792508412,4025.8450722374982,2673,1.4066447143538587,3.5780022446689115,0.6897595820102009,0.5591961290930194,7.891330757661889,0.677836855478218,1494.7312530656409,1.2149388217704178,0.4789532960694392,00s,18,Equatorial,Latin America & Caribbean,4. Lower middle income,6. Developing region,Central America
nicaragua,2006,94.55141812265737,-1.0790439023706089,3330.4881579701023,4033.776308313853,31965.222278293335,61038.09336699442,5218.908543343934,187.57091335269607,85.53799881487092,-3.49825982377341,100.4793384314922,1.7961108130756904,44835.30876486372,107.43220714894602,69.6682601471647,1.3613199220577104,1251.0530083710355,919,1.7193715931863045,3.6659412404787814,0.8412572894052016,0.5747883149700611,6.824373670043086,0.7930162766669422,528.2304614574862,1.2418590669125031,0.5601061990157263,00s,18,Equatorial,Latin America & Caribbean,4. Lower middle income,6. Developing region,Central America
nicaragua,2007,95.73648619745374,0.00595790337341023,3313.9866229245754,4018.271267643327,30315.569263039462,61664.28436520793,5066.014049932049,188.06896852457103,89.23907630057398,-1.626654885501804,101.19652595888516,1.8409262239613464,45627.42776323011,101.85138416564136,92.14212947955822,1.4007721217680744,1190.6563035028632,850,1.7490893779459742,3.583529411764706,0.8991327195054957,0.6010858125086834,6.7464121285733745,0.8154505566267314,510.9229406323809,1.2410481869551575,0.5840409817385843,00s,18,Equatorial,Latin America & Caribbean,4. Lower middle income,6. Developing region,Central America
nicaragua,2008,97.24238694815236,1.86352151640422,3289.0825512995752,3994.612651033952,28621.189928312742,62126.85364833885,4954.444563234991,188.31799386832105,89.11043369413154,-1.0403504896546645,103.4145904116746,4.778216766420877,46474.7587447812,115.16818452979813,71.90724229374099,1.584616997674286,2036.2328420114577,1285,1.5318443845387084,3.719844357976654,0.7684625585213786,0.5959006367418823,7.1592919047975645,0.741504830085146,765.7323182133189,1.2531633717825512,0.5253736509784123,00s,18,Equatorial,Latin America & Caribbean,4. Lower middle income,6. Developing region,Central America
nicaragua,2009,94.60905396544894,-0.6903741571733616,3246.244399120164,3950.031610823289,27714.710590391715,62486.960946347746,4815.933912673409,188.81604536832108,84.2991483199568,-3.944355033818252,101.33577582126291,3.077740961637581,47304.28731386946,136.26896983301094,107.01493943985604,1.1844482554207658,1024.5477409389623,865,1.619494221890558,3.584971098265896,0.8703540425619085,0.5808773365698529,6.763884908562435,0.805871339308085,502.4588961329227,1.2528770230715975,0.5811492308267681,00s,18,Equatorial,Latin America & Caribbean,4. Lower middle income,6. Developing region,Central America
nicaragua,2010,98.20763181054768,3.416589703402161,3161.0291624947963,3868.302496869797,27331.583858448623,63251.07743011728,4541.460911465017,190.06118955582107,82.89001370962934,-5.415293775267268,107.82745151664967,15.783818429809152,48203.94109587256,77.98869501406779,73.0883267003368,1.8783195602687808,2379.830882860545,1267,1.5739377071253855,3.7166535122336226,0.7159390740479407,0.5670954342018679,7.145196134997171,0.6979539788260622,718.5099151337666,1.219603969042939,0.4919305384705512,00s,18,Equatorial,Latin America & Caribbean,4. Lower middle income,6. Developing region,Central America
nicaragua,2011,98.30531519875456,2.795025964144586,3178.2429219134224,3885.2670922571738,26862.240999415288,64160.23206812618,4389.241147950123,191.05730322769605,90.244059452807,0.06593244764218892,104.40737725323548,5.6942808755930034,49118.36279499147,120.01831230622004,82.4455507543573,1.2539012110260923,1455.7793060012932,1161,1.4887438737177834,3.4453057708871664,0.781263795669594,0.5412745331926266,7.057897937411856,0.7353961834875833,628.4197330366395,1.2129972143131496,0.5333624046455998,00s,18,Equatorial,Latin America & Caribbean,4. Lower middle income,6. Developing region,Central America
nicaragua,2012,98.37235914320075,2.659911430885585,3265.1633563863397,3971.191032464465,26333.224888358385,64688.76378795475,4404.23504759614,192.55149208707107,88.17138579457996,-0.6121984144515623,105.8790432011108,7.005247527182583,50107.66269272556,154.39374222938545,115.77087454916376,1.360267706161688,1095.015503460159,805,1.7204692672190864,3.7714285714285714,0.8921361943116429,0.5942126919796857,6.692083742506628,0.8131189299837538,478.341217043647,1.2815275316132246,0.5794149397207875,10s,18,Equatorial,Latin America & Caribbean,4. Lower middle income,6. Developing region,Central America
belize,2003,102.37727250744948,3.890335588945395,58.98664490202203,87.36146326709562,15908.94485237118,18393.791941345316,1674.9035972825984,11.513385093382356,100.7074487279166,2.3205077173181152,104.50479333063006,5.964212774030827,2277.2878438883354,114.06540600681288,28.25766172394616,1.2290514378912167,940.2243499867808,765,2.399968147330817,2.9633986928104576,1.15962255576781,0.4877559881439753,6.641182169740591,0.8890920980723078,373.1333309301411,1.1131815081678489,0.6932072368335975,00s,18,Equatorial,Latin America & Caribbean,4. Lower middle income,6. Developing region,Central America
belize,2013,98.55591475051244,0.6794513617374289,43.639824989399514,66.52517689620097,14512.623622807028,17530.404094672107,1972.337446358334,12.011753702757357,96.31510987273587,-1.0431529959711467,101.2838909122023,2.4871415232263563,2921.85426464578,103.3685858021288,23.178195453593585,0.8817129013070816,678.0372211051458,769,1.6890762446285077,2.837451235370611,0.972787316656554,0.43426992692787153,6.646390514847729,0.8136801816725179,333.9535738075332,1.083847045959158,0.6406809391400714,10s,18,Equatorial,Latin America & Caribbean,4. Lower middle income,6. Developing region,Central America
belize,2014,97.11580999289464,-0.5174193020374912,41.89534058314951,64.03306294307599,14406.52832269888,17506.08596525084,1964.586220326349,12.011753702757357,93.27778625130676,-3.8316437943387736,101.44173043513844,2.531388224440221,3006.6745103724593,96.9133399785987,35.50682032216131,0.8763022966704404,118.30081005050944,135,1.6282257885628773,3.1777777777777776,0.9346984139702188,0.4459403830947346,4.912654885736052,0.8279595057429072,60.20195171778917,1.1348620653302752,0.6316094696474079,10s,18,Equatorial,Latin America & Caribbean,4. Lower middle income,6. Developing region,Central America
belize,2015,103.71149246124602,5.313000584053482,45.63326697377451,67.27256959932599,14322.109547818369,17435.754647923026,2001.970693236765,12.011753702757357,102.45555055410684,4.832019523010593,105.42200281982504,6.291234361689071,3092.2816225821066,116.65233062947416,42.117221902797034,1.0410338252505793,326.8846211286819,314,1.8512601505984296,3.621019108280255,0.992838773905244,0.5007233763079271,5.752572638825633,0.8628110481604204,157.22714016068912,1.2078475830354778,0.6424402928852863,10s,18,Equatorial,Latin America & Caribbean,4. Lower middle income,6. Developing region,Central America
belize,2016,112.09281614219655,15.56908385445536,48.974409502022056,75.37508654724265,14252.199610757893,17332.633766337487,2034.1643689820469,12.011753702757357,107.44306966604788,9.133227434889196,115.90419290877227,22.49977121471964,3157.452690911708,130.43531667428954,31.022959900856065,0.7519822963273688,253.41803386232328,337,1.5089804066476855,2.919881305637982,0.9357632297351502,0.4239209642757263,5.823045895483019,0.8063556519996243,142.86136496091976,1.0995647857814157,0.6342277758168081,10s,18,Equatorial,Latin America & Caribbean,4. Lower middle income,6. Developing region,Central America
belize,2017,106.33479656710476,8.330938838068382,54.85380730189951,89.9768686439951,14137.548323025358,17103.902482588637,2142.3547600414217,12.011753702757357,102.79476286312686,4.8521675080260875,110.1534870224805,12.296874011852198,3258.3522463101635,111.00221715817658,24.775683048168755,1.1217783156563284,394.8659671110276,352,1.9038760739568423,2.633522727272727,1.0201297618578984,0.4304411199782391,5.8664680569332965,0.8089943622154918,151.51527423234015,1.053711038663533,0.6548784348276571,10s,18,Equatorial,Latin America & Caribbean,4. Lower middle income,6. Developing region,Central America
belize,2018,84.57661330823514,-12.45779004579426,61.18569017389706,103.8935248154412,14054.88472041096,17009.177728529878,2272.287135275736,12.011753702757357,81.37693769972215,-15.733943179408584,88.27152534680498,-9.677126308075191,3328.067580000119,104.07647218519182,26.354217701146073,1.484701278303588,191.52646490116285,129,2.6258247012593094,3.3410852713178296,1.23412678763892,0.5741726095292488,4.867534450455582,0.9640088276896328,74.06826662927308,1.1951058142872455,0.7273526142732949,10s,18,Equatorial,Latin America & Caribbean,4. Lower middle income,6. Developing region,Central America
belize,2019,107.66239104798538,9.670999326664466,59.806806589522054,87.08414572334561,13942.336641779037,16963.010259149498,2359.0041378626843,12.011753702757357,105.66450405675364,7.6432065652075245,110.01152110590718,12.132914947676998,3440.806486484834,104.15779193079292,45.97481953179146,1.0367171082404156,466.5226987081871,450,1.7020047696071328,3.1822222222222223,0.9360620544343604,0.4672787118698633,6.111467339502679,0.801876919891847,210.2754203414385,1.1417146249911525,0.6225674832522263,10s,18,Equatorial,Latin America & Caribbean,4. Lower middle income,6. Developing region,Central America
belize,2020,124.79143338628256,35.255934466967496,95.0428679764706,109.35535768511032,13993.790990214637,16936.379239465306,2546.864244208577,12.260938077757356,119.83370100181908,23.79730740185483,126.39412821647925,47.22302286736777,3503.0988256815917,105.2709059435536,21.793838501765094,1.290022348771482,607.600526271368,471,2.1670955234110125,3.1380042462845013,1.071357408429111,0.4868401370571243,6.156978985585555,0.8595150462079361,229.30170455390555,1.1303738762379574,0.6707909436395508,10s,18,Equatorial,Latin America & Caribbean,4. Lower middle income,6. Developing region,Central America
belize,2004,95.06087548500628,-1.981607895510228,50.76271418327205,76.39622056397057,15814.45280550605,18346.924451235933,1678.8950234577203,11.513385093382356,94.14761300690826,-2.5601891291651007,96.4642927558768,-1.887437642060778,2348.3886955911853,148.2479041447355,66.47237758143228,0.7531657161947621,27.11396578301143,36,1.705343904525084,2.9722222222222223,0.9857073275650426,0.4637428402332907,3.610917912644224,0.8381822133528992,16.694742248398466,1.150090830626848,0.6429038421282434,00s,18,Equatorial,Latin America & Caribbean,4. Lower middle income,6. Developing region,Central America
belize,2005,100.07023150094302,1.641026594893811,50.76268821452206,75.15012889209558,15760.428603009108,18301.98814577448,1692.0187680784309,11.513385093382356,99.10747700056922,0.8655932978933158,101.53511947055738,2.8872032766516265,2409.1121821196575,95.84420598634988,24.46049308348179,1.0360668335107526,406.13819873621503,392,2.0047586809689237,2.9056122448979593,1.0639172595734123,0.46701285313711777,5.973809611869261,0.8644197300436541,183.06903842975015,1.096405512828455,0.6723040943680731,00s,18,Equatorial,Latin America & Caribbean,4. Lower middle income,6. Developing region,Central America
belize,2006,97.69248282250356,-0.07155957159491244,42.53883868327206,66.6770756577206,15650.031362108492,18245.821258837714,1709.1161521658698,11.513385093382356,94.6618330351065,-2.447597010539004,101.20428479489308,2.316817392145412,2471.008706266932,115.6380882786682,9.668536034661324,1.334931450955128,142.8376652521987,107,2.206771407724767,3.102803738317757,1.0734328999775002,0.4682019774871728,4.68213122712422,0.8633616551455391,50.09761159112749,1.1131727058402046,0.6764727002884411,00s,18,Equatorial,Latin America & Caribbean,4. Lower middle income,6. Developing region,Central America
belize,2007,97.58640829430344,-0.02702270368400102,42.289232761397066,71.4116947358456,15509.654406672034,18152.01570718741,1755.0870837512257,11.513385093382356,96.706247140184,-0.3884811261443914,98.98849749452218,0.2118700499607531,2519.651025122116,113.8047964985438,13.326948638476155,1.6367119910180268,545.025093009003,333,2.463095467469418,3.243243243243243,1.1125160363007651,0.49168450073274944,5.811140992976701,0.8905229431930102,163.73093874400556,1.149122844014386,0.6785861204984347,00s,18,Equatorial,Latin America & Caribbean,4. Lower middle income,6. Developing region,Central America
belize,2008,103.79436481393994,5.3356149859938755,48.51896351139706,76.1461537358456,15310.159727563096,18002.416574583433,1826.111012685111,11.513385093382356,102.6095583886076,4.356607430499496,105.45779748596595,6.844076321281499,2587.599252831912,117.82675383992388,21.44513133092641,0.8915275783484823,303.11937663848397,340,1.7298963671570782,2.876470588235294,0.9793979050552066,0.4477642124521144,5.831882477283517,0.8149127854459473,152.2398322337189,1.1132386471482214,0.6300550743494434,00s,18,Equatorial,Latin America & Caribbean,4. Lower middle income,6. Developing region,Central America
belize,2009,101.2142955459412,2.7156552373228773,52.37324453639707,77.75752815147058,15131.823747964632,17860.88300880942,1889.518070974817,11.513385093382356,100.2115836033496,2.314071968781039,102.69999367585405,3.603829456383855,2641.412599631362,101.61704248035718,15.196189666086514,0.8888840382571506,177.77680765143012,200,1.8503577638189652,2.85,1.03677974655948,0.45977301868946513,5.303304908059076,0.8492358372364108,91.95460373789302,1.097656071993541,0.663094966051142,00s,18,Equatorial,Latin America & Caribbean,4. Lower middle income,6. Developing region,Central America
belize,2010,97.16351265387208,-0.32488253828898367,49.13339520827207,75.01610466709558,14956.541403871985,17705.6918052642,1940.208576480086,11.762569468382354,96.15157861843456,-1.1649374467562714,98.65993951140392,0.35964302056091463,2729.2666106912034,83.29941140409944,29.3818967108016,1.3903972136439875,282.2506343697295,203,2.7535526367735623,3.1822660098522166,1.2629539182392122,0.5364924648565073,5.318119993844216,0.9562155914316136,108.90797036587098,1.1523486613269087,0.7185401175238189,00s,18,Equatorial,Latin America & Caribbean,4. Lower middle income,6. Developing region,Central America
belize,2011,104.13575337318788,5.760292547552,47.38890641139706,71.77636271397058,14792.673504439144,17600.538217372356,1983.367347412684,11.762569468382354,101.94237587003512,3.617359408655151,106.7305988222208,8.411114128514082,2795.5976867255017,107.81676000213194,17.951601132874384,1.9189750355989612,1139.871171145783,594,2.438218970932558,4.062289562289562,1.1507767741607826,0.5951492833457123,6.38856140554563,0.9595896848489543,353.5186743073531,1.2552586710359284,0.703889597148585,00s,18,Equatorial,Latin America & Caribbean,4. Lower middle income,6. Developing region,Central America
belize,2012,96.24968100263752,-1.1001223908247804,42.15544169264707,67.03447463069853,14611.809200698326,17536.943748438473,1977.313953466115,12.011753702757357,94.39916149264728,-2.523483041988609,98.58151266131222,0.03054934507888461,2849.1167700816804,124.50280486585038,49.22138408035196,0.718590184417516,57.487214753401275,80,1.4274801774241437,2.225,0.9528758135057028,0.3800875236248242,4.394449154672439,0.7687447701127123,30.40700188998593,0.9755106441877732,0.6449327408618013,10s,18,Equatorial,Latin America & Caribbean,4. Lower middle income,6. Developing region,Central America
haiti,2003,106.47370346363412,1.1427553764303453,7052.626063758625,9203.69794443466,378.3207650092525,4211.73291383475,3646.308608002635,332.71347444626224,102.34215339592734,-0.22351574583330663,110.58714598348088,2.962209358293918,68132.40120419687,57.99123039552707,13.907558707208246,0.7551316864498853,6.041053491599082,8,1.2611197056168078,2.375,0.8747340936831474,0.5175196800764285,2.1972245773362196,0.7561033347015182,4.140157440611428,1.1102295381255185,0.5955404349296278,00s,18,Equatorial,Latin America & Caribbean,5. Low income,7. Least developed region,Caribbean
haiti,2013,105.88414763283043,0.47840763963316424,6444.3147265987745,9446.979192501572,242.95079912162984,3579.6512047988417,3281.4384710618892,352.1266468577818,100.33686841784387,-1.7565508699195869,110.64832915113053,2.8198229997625464,91822.22836440153,71.52964265016145,104.39265835729356,1.2079214115533703,22.950506819514036,19,2.666286678840462,2.9473684210526314,1.4979839847787293,0.6811164058925999,2.995732273553991,1.0882285166678098,12.941211711959395,1.219087765489988,0.7949553477612733,10s,18,Equatorial,Latin America & Caribbean,5. Low income,7. Least developed region,Caribbean
haiti,2014,105.09227693670223,-0.14083327450439292,6379.800342795036,9462.552188555925,233.35401934479165,3480.2166354390974,3287.581745022184,354.6189876077819,97.2107252645698,-7.249561991798178,110.71805107207724,4.354793061179963,95196.94662315011,48.2674473990532,84.6422503499713,1.048568036862548,15.728520552938225,15,2.089344420085718,2.8,1.18577079425644,0.5211840885895873,2.772588722239781,0.8489902119481219,7.81776132884381,1.1274613599514474,0.6756840285001047,10s,18,Equatorial,Latin America & Caribbean,5. Low income,7. Least developed region,Caribbean
haiti,2015,107.04000474909996,1.774510810620015,6233.374170930143,9389.483506424858,224.28384148805145,3434.5056589113415,3307.6452849809452,355.6158682327819,102.16535531610394,-0.2615053363197043,111.42458878570652,5.681470167309511,98619.57041173078,38.84156572492203,60.3510929920622,0.8564235021148919,10.277082025378704,12,1.6278282724982909,3,0.9301875842847376,0.4753996064042117,2.5649493574615367,0.8297976228526327,5.7047952768505406,1.1764049017649891,0.6248903707569041,10s,18,Equatorial,Latin America & Caribbean,5. Low income,7. Least developed region,Caribbean
haiti,2016,106.66403326937024,1.4195220095110357,6271.554473977012,9635.15259929146,217.024001486397,3411.0500146694294,3197.4406219804564,357.85892949840695,99.7675347679038,-2.87696943248256,113.68959176993825,8.5592610657237,102291.25600185116,64.64174745161031,101.72441428750734,1.0146318323086991,17.248741149247884,17,1.0859203472645351,4.352941176470588,0.6013449276297129,0.6104209713266148,2.8903717578961645,0.676399571464553,10.377156512552451,1.4357918731464143,0.4448209555359,10s,18,Equatorial,Latin America & Caribbean,5. Low income,7. Least developed region,Caribbean
haiti,2017,103.34887914824256,-1.6553340735083664,6241.815615129155,9789.52338090695,208.51964414160545,3453.744734298165,2975.34227232445,363.09275862340706,98.40548007624234,-6.318677439850084,109.40194071326351,2.601925952547507,106283.8992385818,20.81838502732095,11.432615798728555,1.50724784024242,10.55073488169694,7,2.0852556834514995,4.571428571428571,1.2578706202556875,0.8270776574834205,2.0794415416798357,0.9379221680408412,5.789543602383944,1.4477998962142165,0.7001582807800253,10s,18,Equatorial,Latin America & Caribbean,5. Low income,7. Least developed region,Caribbean
